sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,enable_googlecheckout,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
"7-55206",,Default,"simple","Didaktika/Puzzle","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"9dj.",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Puzzle vertikalne brod",,,"Block after Info Column",,113.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Puzzle vertikalne brod","Puzzle vertikalne brod.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"7-53090",,Default,"simple","Didaktika/Puzzle","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"3dj.",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Puzze djevojčica",,,"Block after Info Column",,84.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Puzze djevojčica","Puzze djevojčica.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"7-55122",,Default,"simple","Didaktika/Puzzle","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Puzzle kvadratne farma",,,"Block after Info Column",,50.0000,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Puzzle kvadratne farma","Puzzle kvadratne farma.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"7-50132",,Default,"simple","Didaktika/Konstruktori","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Drveni konstruktor sa alatom",,,"Block after Info Column",,187.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Drveni konstruktor sa alatom","Drveni konstruktor sa alatom.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"19-001",,Default,"simple","Didaktika/Lopte","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Lopta fi 22",,,"Block after Info Column",,14.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Lopta fi 22","Lopta fi 22.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"19-002",,Default,"simple","Didaktika/Lopte","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Lopta  fi 750",,,"Block after Info Column",,80.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Lopta  fi 750","Lopta  fi 750.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"601",,Default,"simple","Oprema/Tekstil","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Klompe",,,"Block after Info Column",,175.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Klompe","Klompe.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"15-001",,Default,"simple","Oprema/Tekstil","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Traper kuta",,,"Block after Info Column",,180.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Traper kuta","Traper kuta.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"15-006",,Default,"simple","Oprema/Tekstil","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"Podmeteč sa gumicama na krajevima , pamuk , tolinska ispuna",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Podmeteč toplinski za lagane krevetiče",,,"Block after Info Column",,65.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Podmeteč toplinski za lagane krevetiče","Podmeteč toplinski za lagane krevetiče.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"15-015",,Default,"simple","Oprema/Tekstil","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Posteljno platno",,,"Block after Info Column",,19.5,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Posteljno platno","Posteljno platno.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"15-008",,Default,"simple","Oprema/Tekstil","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Traper pregača",,,"Block after Info Column",,110.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Traper pregača","Traper pregača.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"15-003",,Default,"simple","Oprema/Tekstil","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"Velićina 100x145, pamuk",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Plahtica za krevetić",,,"Block after Info Column",,25.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Plahtica za krevetić","Plahtica za krevetić.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"15-004",,Default,"simple","Oprema/Tekstil","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"Gume na kutevima, pamuk",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Plahtica za lagani krevetić",,,"Block after Info Column",,25.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Plahtica za lagani krevetić","Plahtica za lagani krevetić.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"15-005",,Default,"simple","Oprema/Tekstil","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"Dimenzije 110 x 145 ,pamuk dječji motivi",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Navlaka za dekicu",,,"Block after Info Column",,65.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Navlaka za dekicu","Navlaka za dekicu.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-5280",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Jušnik 2,25 lit",,,"Block after Info Column",,270.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Jušnik 2,25 lit","Jušnik 2,25 lit.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-5282",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Jušnik 4 lit",,,"Block after Info Column",,330.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Jušnik 4 lit","Jušnik 4 lit.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-5410",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Vrč rf 2 lit sa poklopcem",,,"Block after Info Column",,310.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Vrč rf 2 lit sa poklopcem","Vrč rf 2 lit sa poklopcem.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-6307",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Nož desertni",,,"Block after Info Column",,16.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Nož desertni","Nož desertni.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-6305",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Žlica desertna",,,"Block after Info Column",,10.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Žlica desertna","Žlica desertna.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"4-100123",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Tembalo fi 16",,,"Block after Info Column",,47.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Tembalo fi 16","Tembalo fi 16.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-6306",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Vilica desertna",,,"Block after Info Column",,10.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Vilica desertna","Vilica desertna.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-6304",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Žlica bjela kava",,,"Block after Info Column",,7.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Žlica bjela kava","Žlica bjela kava.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-6315",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Vrč rf 2 litre bez poklopca",,,"Block after Info Column",,210.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Vrč rf 2 litre bez poklopca","Vrč rf 2 litre bez poklopca.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-6316",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Žlica za serviranje",,,"Block after Info Column",,35.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Žlica za serviranje","Žlica za serviranje.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"4-100112",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Tanjurić rf, fi 18",,,"Block after Info Column",,42.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Tanjurić rf, fi 18","Tanjurić rf, fi 18.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"5-6312",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Grabilica za juhu 8,5 cm",,,"Block after Info Column",,40.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Grabilica za juhu 8,5 cm","Grabilica za juhu 8,5 cm.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"4-100131",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Zdjelica za salatu fi 14, rf",,,"Block after Info Column",,42.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Zdjelica za salatu fi 14, rf","Zdjelica za salatu fi 14, rf.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"4-100102",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Šalica rf",,,"Block after Info Column",,38.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Šalica rf","Šalica rf.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"15-010",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Servirna kolica",,,"Block after Info Column",,2000.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Servirna kolica","Servirna kolica.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"15-011",,Default,"simple","Oprema/Sitni kuhinjski inventar","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Servirna kolica rf",,,"Block after Info Column",,2800.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Servirna kolica rf","Servirna kolica rf.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"1-4240",,Default,"simple","Oprema/Kutići","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Kuhinja plastična visine 71 cm",,,"Block after Info Column",,680.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Kuhinja plastična visine 71 cm","Kuhinja plastična visine 71 cm.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"9-500",,Default,"simple","Oprema/Krevetići","Default Category",base,,,,"2013-11-11 11:11:11",,,,,N/A,1,,,0,no_selection,,,,,,,,,"Use config","Use config","Lagani krevetić",,,"Block after Info Column",,275.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Lagani krevetić","Lagani krevetić.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"10-010",,Default,"simple","Oprema/Stolovi i stolice","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"visina 27,30,34 cm",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Stolica",,,"Block after Info Column",,180.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Stolica","Stolica.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"10-011",,Default,"simple","Oprema/Stolovi i stolice","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"Stol masivne konstrukcije sa ultraplast pločom. Visine stolova su 46 ,52, 58 cm",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Stol kvadratni 90x90",,,"Block after Info Column",,670.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Stol kvadratni 90x90","Stol kvadratni 90x90.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"10-012",,Default,"simple","Oprema/Stolovi i stolice","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"Stol masivne konstrukcije sa ultraplast pločom.
Visine stolova su
46 ,52, 58 cm",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Stol okrugli fi 90",,,"Block after Info Column",,890.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Stol okrugli fi 90","Stol okrugli fi 90.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"10-014",,Default,"simple","Oprema/Stolovi i stolice","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"Stol masivne konstrukcije sa ultraplast pločom. Visine stolova su 46 ,52, 58 cm",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Stol poluokrugli 90x45",,,"Block after Info Column",,650.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Stol poluokrugli 90x45","Stol poluokrugli 90x45.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"10-043",,Default,"simple","Oprema/Namještaj","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"Kompaktan ormarić, zaobljenih rubova.
Zadnja stranica u boji ormarića. Dimenzije 100x86x40,
Namještaj je atestiran.",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Ormarić sa  kutijama sa strane",,,"Block after Info Column",,1450.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Ormarić sa  kutijama sa strane","Ormarić sa  kutijama sa strane.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
"10-041",,Default,"simple","Oprema/Namještaj","Default Category",base,,,,"2013-11-11 11:11:11",,,,,"Kompaktan ormarić, zaobljenih rubova.
Zadnja stranica u boji ormarića . Dimenzije 100x86x40,
Namještaj je atestiran.",1,,,0,no_selection,,,,,,,,,"Use config","Use config","Ormarić sa policama",,,"Block after Info Column",,950.0,0,N/A,no_selection,,,,,1,2,no_selection,,"2013-11-14 20:24:38","Ormarić sa policama","Ormarić sa policama.html",4,100.0000,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
